,Rank,Prev_rank,Rider_name,Team_name,Points,Time,Year,Weight(kg),Height(m),Age,UAE-Team Emirates,Team Jumbo-Visma,INEOS Grenadiers,AG2R Citroën Team,BORA - hansgrohe,Movistar Team,Astana - Premier Tech,"Cofidis, Solutions Crédits",Bahrain - Victorious,EF Education - Nippo,Groupama - FDJ,Deceuninck - Quick Step,Team BikeExchange,Intermarché - Wanty - Gobert Matériaux,Trek - Segafredo,Team Qhubeka NextHash,B&B Hotels p/b KTM,Team Arkéa Samsic,Alpecin-Fenix,Israel Start-Up Nation,Team DSM,Team TotalEnergies,Lotto Soudal
1035,135,136,KOREN Kristijan,Cannondale ,25.0,4:29:144:29:14,2014,72.0,1.83,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,100,100,KOREN Kristijan,Cannondale Pro Cycling Team,25.0,2:57:032:57:03,2013,72.0,1.83,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,98,98,KOREN Kristijan,Liquigas - Cannondale,25.0,2:51:342:51:34,2012,72.0,1.83,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,87,87,KOREN Kristijan,Liquigas - Cannondale,25.0,2:29:242:29:24,2011,72.0,1.83,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,103,103,MARCZYŃSKI Tomasz,Lotto Soudal,25.0,3:19:103:19:10,2018,70.0,1.8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1040,104,105,BENNATI Daniele,Movistar Team,25.0,3:19:223:19:22,2018,71.0,1.83,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,104,104,BENNATI Daniele,Movistar Team,25.0,3:13:443:13:44,2017,71.0,1.83,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,96,96,BENNATI Daniele,Tinkoff - Saxo,25.0,3:40:463:40:46,2014,71.0,1.83,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,107,107,BENNATI Daniele,Team Saxo - Tinkoff,25.0,3:05:553:05:55,2013,71.0,1.83,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,105,104,HARDY Romain,Team Fortuneo - Samsic,25.0,3:19:493:19:49,2018,62.0,1.72,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1045,26,27,HARDY Romain,Fortuneo - Oscaro,70.0,1:12:511:12:51,2017,62.0,1.72,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1046,106,106,SUTHERLAND Rory,UAE-Team Emirates,25.0,3:21:223:21:22,2018,75.0,1.88,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,107,107,GERRANS Simon,BMC Racing Team,25.0,3:21:373:21:37,2018,62.0,1.69,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,80,80,GERRANS Simon,Orica GreenEDGE,25.0,2:34:362:34:36,2013,62.0,1.69,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1049,79,80,GERRANS Simon,Orica GreenEDGE,25.0,2:24:352:24:35,2012,62.0,1.69,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1050,96,96,GERRANS Simon,Sky Procycling,25.0,2:37:252:37:25,2011,62.0,1.69,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,108,108,HAYMAN Mathew,Mitchelton-Scott,25.0,3:21:553:21:55,2018,78.0,1.9,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,151,151,HAYMAN Mathew,ORICA-Scott,25.0,4:05:174:05:17,2017,78.0,1.9,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1053,135,136,HAYMAN Mathew,ORICA-BikeExchange,25.0,4:10:334:10:33,2016,78.0,1.9,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1054,111,111,DEGENKOLB John,Trek - Segafredo,25.0,3:26:353:26:35,2018,82.0,1.79,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1055,121,121,DEGENKOLB John,Trek - Segafredo,25.0,3:35:143:35:14,2017,82.0,1.79,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1056,148,149,DEGENKOLB John,Team Giant - Alpecin,25.0,4:24:244:24:24,2016,82.0,1.79,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1057,109,109,DEGENKOLB John,Team Giant - Alpecin,25.0,3:39:433:39:43,2015,82.0,1.79,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1058,123,123,DEGENKOLB John,Team Giant - Shimano,25.0,4:06:424:06:42,2014,82.0,1.79,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1059,121,121,DEGENKOLB John,Team Argos - Shimano,25.0,3:23:233:23:23,2013,82.0,1.79,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1060,113,113,GOGL Michael,Trek - Segafredo,25.0,3:32:543:32:54,2018,70.0,1.86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1061,146,146,GOGL Michael,Trek - Segafredo,25.0,3:59:063:59:06,2017,70.0,1.86,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1062,115,115,VANMARCKE Sep,Team EF Education First-Drapac p/b Cannondale,25.0,3:34:173:34:17,2018,77.0,1.89,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,104,105,VANMARCKE Sep,Team LottoNL-Jumbo,25.0,3:40:023:40:02,2016,77.0,1.89,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,104,104,VANMARCKE Sep,Team LottoNL-Jumbo,25.0,3:31:153:31:15,2015,77.0,1.89,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,106,108,VANMARCKE Sep,Belkin-Pro Cycling Team,25.0,3:45:543:45:54,2014,77.0,1.89,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,131,131,VANMARCKE Sep,Belkin-Pro Cycling Team,25.0,3:34:333:34:33,2013,77.0,1.89,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,119,120,TERPSTRA Niki,Quick-Step Floors,25.0,3:37:313:37:31,2018,75.0,1.9,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1068,94,92,TERPSTRA Niki,Omega Pharma - Quick-Step,25.0,3:39:043:39:04,2014,75.0,1.9,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1069,149,149,TERPSTRA Niki,Omega Pharma - Quick-Step,25.0,3:52:053:52:05,2013,75.0,1.9,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1070,134,134,TERPSTRA Niki,Quickstep Cycling Team,25.0,3:16:383:16:38,2011,75.0,1.9,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1071,122,123,BODNAR Maciej,BORA - hansgrohe,25.0,3:39:203:39:20,2018,77.0,1.86,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,116,116,BODNAR Maciej,BORA - hansgrohe,25.0,3:26:583:26:58,2017,77.0,1.86,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,159,160,BODNAR Maciej,Tinkoff,25.0,4:30:304:30:30,2016,77.0,1.86,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,112,112,BODNAR Maciej,Cannondale ,25.0,3:52:523:52:52,2014,77.0,1.86,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,114,115,BODNAR Maciej,Cannondale Pro Cycling Team,25.0,3:15:153:15:15,2013,77.0,1.86,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,143,143,BODNAR Maciej,Liquigas - Cannondale,25.0,3:23:303:23:30,2011,77.0,1.86,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,123,118,VAN KEIRSBULCK Guillaume,Wanty - Groupe Gobert,25.0,3:40:303:40:30,2018,85.0,1.91,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1078,147,147,VAN KEIRSBULCK Guillaume,Wanty - Groupe Gobert,25.0,3:59:483:59:48,2017,85.0,1.91,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1079,125,126,HAUSSLER Heinrich,Bahrain Merida Pro Cycling Team,25.0,3:42:243:42:24,2018,74.0,1.81,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,127,127,LE GAC Olivier,Groupama - FDJ,25.0,3:49:033:49:03,2018,70.0,1.8,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1081,158,160,LE GAC Olivier,FDJ,25.0,4:17:214:17:21,2017,70.0,1.8,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1082,130,128,CLAEYS Dimitri,"Cofidis, Solutions Crédits",25.0,3:51:153:51:15,2018,77.0,1.89,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,163,163,CLAEYS Dimitri,"Cofidis, Solutions Crédits",25.0,4:25:014:25:01,2017,77.0,1.89,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,131,131,DUPONT Timothy,Wanty - Groupe Gobert,25.0,3:51:163:51:16,2018,72.0,1.79,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1085,133,133,TROIA Oliviero,UAE-Team Emirates,25.0,3:57:023:57:02,2018,80.0,1.91,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,134,136,SINKELDAM Ramon,Groupama - FDJ,25.0,3:58:013:58:01,2018,77.0,1.93,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1087,148,148,SINKELDAM Ramon,Team Sunweb,25.0,4:01:544:01:54,2017,77.0,1.93,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1088,143,144,SINKELDAM Ramon,Team Giant - Alpecin,25.0,4:21:414:21:41,2016,77.0,1.93,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1089,136,134,PHINNEY Taylor,Team EF Education First-Drapac p/b Cannondale,25.0,3:59:073:59:07,2018,82.0,1.97,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,159,161,PHINNEY Taylor,Cannondale-Drapac Pro Cycling Team,25.0,4:18:154:18:15,2017,82.0,1.97,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,137,138,ROOSEN Timo,Team LottoNL-Jumbo,25.0,4:01:054:01:05,2018,78.0,1.94,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,111,112,ROOSEN Timo,Team LottoNL-Jumbo,25.0,3:50:433:50:43,2016,78.0,1.94,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,138,139,FERRARI Roberto,UAE-Team Emirates,25.0,4:01:344:01:34,2018,73.0,1.73,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,157,160,FERRARI Roberto,Lampre - Merida,25.0,4:02:094:02:09,2013,73.0,1.73,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,140,135,GAUDIN Damien,Direct Energie,25.0,4:02:074:02:07,2018,85.0,1.92,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1096,146,146,GAUDIN Damien,AG2R La Mondiale,25.0,4:16:134:16:13,2015,85.0,1.92,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,141,141,DÉMARE Arnaud,Groupama - FDJ,25.0,4:08:184:08:18,2018,76.0,1.82,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1098,138,138,DÉMARE Arnaud,FDJ,25.0,4:05:284:05:28,2015,76.0,1.82,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1099,159,159,DÉMARE Arnaud,FDJ.fr ,25.0,5:00:295:00:29,2014,76.0,1.82,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1100,143,143,THOMSON Jay Robert,Team Dimension Data,25.0,4:09:494:09:49,2018,75.0,1.85,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1101,144,144,GUARNIERI Jacopo,Groupama - FDJ,25.0,4:12:294:12:29,2018,80.0,1.9,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1102,165,167,GUARNIERI Jacopo,Team Katusha ,25.0,4:34:454:34:45,2016,80.0,1.9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,149,149,GUARNIERI Jacopo,Team Katusha ,25.0,4:22:204:22:20,2015,80.0,1.9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,145,145,CRADDOCK Lawson,Team EF Education First-Drapac p/b Cannondale,25.0,4:34:194:34:19,2018,69.0,1.78,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,124,123,CRADDOCK Lawson,Cannondale-Drapac Pro Cycling Team,25.0,",,4:03:44",2016,69.0,1.78,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,9,9,CONTADOR Alberto,Trek - Segafredo,210.0,8:498:49,2017,61.0,1.76,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1107,5,5,CONTADOR Alberto,Tinkoff - Saxo,280.0,9:489:48,2015,61.0,1.76,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,4,4,CONTADOR Alberto,Team Saxo - Tinkoff,300.0,6:276:27,2013,61.0,1.76,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,5,5,CONTADOR Alberto,Saxo Bank - Sungard,280.0,3:573:57,2011,61.0,1.76,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,16,16,FEILLU Brice,Fortuneo - Oscaro,140.0,36:4636:46,2017,69.0,1.9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1111,70,70,FEILLU Brice,Fortuneo - Vital Concept,25.0,2:50:492:50:49,2016,69.0,1.9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1112,98,98,FEILLU Brice,Bretagne - Séché Environnement,25.0,3:23:113:23:11,2015,69.0,1.9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1113,16,16,FEILLU Brice,Bretagne - Séché Environnement,140.0,43:5943:59,2014,69.0,1.9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1114,104,103,FEILLU Brice,Sojasun,25.0,2:59:452:59:45,2013,69.0,1.9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,91,88,FEILLU Brice,Saur - Sojasun,25.0,2:41:502:41:50,2012,69.0,1.9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,18,18,BETANCUR Carlos,Movistar Team,120.0,37:4737:47,2017,60.0,1.67,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,31,31,KIŠERLOVSKI Robert,Team Katusha Alpecin,45.0,1:25:251:25:25,2017,72.0,1.8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,58,58,KIŠERLOVSKI Robert,Tinkoff,25.0,2:28:062:28:06,2016,72.0,1.8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,37,37,GASTAUER Ben,AG2R La Mondiale,25.0,1:38:331:38:33,2017,73.0,1.9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,61,61,GASTAUER Ben,AG2R La Mondiale,25.0,2:41:052:41:05,2016,73.0,1.9,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,21,21,GASTAUER Ben,AG2R La Mondiale,95.0,58:0058:00,2014,73.0,1.9,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,39,39,ULISSI Diego,UAE Team Emirates,25.0,1:45:231:45:23,2017,63.0,1.75,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,43,43,BROWN Nathan,Cannondale-Drapac Pro Cycling Team,25.0,1:57:521:57:52,2017,65.0,1.83,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,44,44,ZEITS Andrey,Astana Pro Team,25.0,1:59:091:59:09,2017,73.0,1.89,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,45,45,ZEITS Andrey,Pro Team Astana,25.0,1:31:481:31:48,2011,73.0,1.89,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,45,45,BRAJKOVIČ Janez,Bahrain Merida Pro Cycling Team,25.0,2:00:382:00:38,2017,60.0,1.75,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,9,9,BRAJKOVIČ Janez,Astana Pro Team,210.0,16:3316:33,2012,60.0,1.75,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,46,46,PANTANO Jarlinson,Trek - Segafredo,25.0,2:01:302:01:30,2017,61.0,1.73,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1129,19,19,PANTANO Jarlinson,IAM Cycling,110.0,38:5938:59,2016,61.0,1.73,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,19,19,PANTANO Jarlinson,IAM Cycling,110.0,1:09:081:09:08,2015,61.0,1.73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,49,49,TALANSKY Andrew,Cannondale-Drapac Pro Cycling Team,25.0,2:03:272:03:27,2017,63.0,1.75,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,11,11,TALANSKY Andrew,Team Cannondale - Garmin ,190.0,22:0622:06,2015,63.0,1.75,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,10,10,TALANSKY Andrew,Garmin Sharp,200.0,17:3917:39,2013,63.0,1.75,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,52,52,ZUBELDIA Haimar,Trek - Segafredo,25.0,2:06:302:06:30,2017,68.0,1.79,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1135,24,24,ZUBELDIA Haimar,Trek - Segafredo,80.0,53:0653:06,2016,68.0,1.79,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1136,62,62,ZUBELDIA Haimar,Trek Factory Racing ,25.0,2:36:502:36:50,2015,68.0,1.79,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1137,8,8,ZUBELDIA Haimar,Trek Factory Racing ,220.0,17:5717:57,2014,68.0,1.79,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1138,36,36,ZUBELDIA Haimar,RadioShack - Leopard,25.0,1:24:221:24:22,2013,68.0,1.79,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1139,6,6,ZUBELDIA Haimar,RadioShack - Nissan,260.0,15:4115:41,2012,68.0,1.79,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1140,15,16,ZUBELDIA Haimar,RadioShack,150.0,26:2326:23,2011,68.0,1.79,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1141,53,53,BRAMBILLA Gianluca,Quick-Step Floors,25.0,2:06:572:06:57,2017,57.0,1.7,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1142,56,56,MATÉ Luis Ángel,"Cofidis, Solutions Crédits",25.0,2:15:282:15:28,2017,68.0,1.78,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,55,55,MATÉ Luis Ángel,"Cofidis, Solutions Crédits",25.0,2:21:172:21:17,2016,68.0,1.78,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,43,43,MATÉ Luis Ángel,"Cofidis, Solutions Crédits",25.0,2:10:122:10:12,2015,68.0,1.78,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,31,31,MATÉ Luis Ángel,"Cofidis, Solutions Crédits",45.0,1:36:521:36:52,2014,68.0,1.78,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,88,88,MATÉ Luis Ángel,"Cofidis, Solutions Crédits",25.0,2:43:282:43:28,2013,68.0,1.78,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,130,131,MATÉ Luis Ángel,"Cofidis, le Crédit en Ligne",25.0,3:18:113:18:11,2012,68.0,1.78,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,65,67,SEPÚLVEDA Eduardo,Fortuneo - Oscaro,25.0,2:31:052:31:05,2017,57.0,1.73,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1149,59,59,SEPÚLVEDA Eduardo,Fortuneo - Vital Concept,25.0,2:28:272:28:27,2016,57.0,1.73,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1150,68,68,DOMONT Axel,AG2R La Mondiale,25.0,2:35:332:35:33,2017,65.0,1.79,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,73,72,GRMAY Tsgabu,Bahrain Merida Pro Cycling Team,25.0,2:42:152:42:15,2017,63.0,1.75,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,92,92,GRMAY Tsgabu,Lampre - Merida,25.0,3:23:173:23:17,2016,63.0,1.75,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,74,74,MACHADO Tiago,Team Katusha Alpecin,25.0,2:43:362:43:36,2017,63.0,1.78,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,72,72,MACHADO Tiago,Team Katusha ,25.0,2:54:312:54:31,2015,63.0,1.78,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,72,72,MACHADO Tiago,Team NetApp – Endura,25.0,3:08:033:08:03,2014,63.0,1.78,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,75,75,LAMMERTINK Maurits,Team Katusha Alpecin,25.0,2:44:012:44:01,2017,61.0,1.69,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,81,82,WYSS Danilo,BMC Racing Team,25.0,2:53:512:53:51,2017,65.0,1.76,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,63,63,WYSS Danilo,BMC Racing Team,25.0,2:37:172:37:17,2015,65.0,1.76,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,83,83,SWIFT Ben,UAE Team Emirates,25.0,2:54:482:54:48,2017,69.0,1.79,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,137,137,SWIFT Ben,Sky Procycling,25.0,3:18:073:18:07,2011,69.0,1.79,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,88,90,HOWSON Damien,ORICA-Scott,25.0,2:56:572:56:57,2017,68.0,1.88,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1162,89,88,TULIK Angélo,Direct Energie,25.0,2:57:052:57:05,2017,64.0,1.76,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1163,91,91,TULIK Angélo,Team Europcar,25.0,3:18:243:18:24,2015,64.0,1.76,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1164,91,85,VOECKLER Thomas,Direct Energie,25.0,2:58:512:58:51,2017,71.0,1.74,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1165,79,75,VOECKLER Thomas,Direct Energie,25.0,3:02:353:02:35,2016,71.0,1.74,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1166,45,45,VOECKLER Thomas,Team Europcar,25.0,2:14:082:14:08,2015,71.0,1.74,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1167,42,42,VOECKLER Thomas,Team Europcar,25.0,2:08:382:08:38,2014,71.0,1.74,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1168,65,65,VOECKLER Thomas,Team Europcar,25.0,2:12:482:12:48,2013,71.0,1.74,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
